title,title_url,info,img_url
一课译词：无穷无尽,http://language.chinadaily.com.cn/a/202206/15/WS62a9d034a310fd2b29e62ec7.html,“无穷无尽”，汉语成语，意思是没有止境，没有限度，没有尽头。可以翻译为“inexhaustible，boundless”等，,http://img2.chinadaily.com.cn/images/202206/15/62a9d064a310fd2bec8f923d.jpeg
专家：中国的稳健货币政策将有助于全球通胀降温,http://language.chinadaily.com.cn/a/202206/15/WS62a9a996a310fd2b29e62ea6.html,专家指出，当前全球通胀来势汹汹，中国采取的稳健的货币政策既有利于中国经济的长期稳定发展，也有助于缓解全球通胀压力。,http://img2.chinadaily.com.cn/images/202206/15/62a9a996a310fd2bec8f900a.jpeg
每日一词∣《大公报》Ta Kung Pao,http://language.chinadaily.com.cn/a/202206/15/WS62a99f9ba310fd2b29e62e90.html,6月12日，在《大公报》创刊120周年之际，中共中央总书记、国家主席、中央军委主席习近平发来贺信。《大公报》创刊于1902年6月17日，是目前世界上仍在发行的历史最悠久的中文报纸。,http://img2.chinadaily.com.cn/images/202206/15/62a99f9ba310fd2bec8f8e98.jpeg
每日新闻播报（June 15）,http://language.chinadaily.com.cn/a/202206/15/WS62a96dbba310fd2b29e62e02.html,"今日播报内容：三部门启动实施制造业技能根基工程；民政部:未成年人文身,即使父母同意也不行。",http://img2.chinadaily.com.cn/images/202206/15/62a96dbba310fd2bec8f868b.jpeg
习近平的澳洲之行：拉近了两国人民的心,http://language.chinadaily.com.cn/a/202206/15/WS62a93f08a310fd2b29e62d30.html,习近平和彭丽媛微笑着同孩子们打招呼。“我们要播撒中澳友谊的种子，让它们生根发芽、枝繁叶茂。”,http://img2.chinadaily.com.cn/images/202206/15/62a93f08a310fd2bec8f7832.jpeg
太会玩！这个北欧城市用性感女声吸引人投放垃圾,http://language.chinadaily.com.cn/a/202206/15/WS62a92813a310fd2b29e62c11.html,为了让本地的垃圾桶“吃进”更多垃圾，瑞典马尔默市让垃圾桶发出性感女声，吸引行人把垃圾投放进垃圾桶。,http://img2.chinadaily.com.cn/images/202206/15/62a92813a310fd2bec8f6bd6.jpeg
美国家庭财富两年来首次缩水,http://language.chinadaily.com.cn/a/202206/14/WS62a8537ca310fd2b29e62af5.html,美联储发布的一份报告显示，2022年第一季度，全美家庭财富出现两年来首次下降。,http://img2.chinadaily.com.cn/images/202206/14/62a8537ca310fd2bec8f571f.jpeg
一课译词：重修旧好,http://language.chinadaily.com.cn/a/202206/14/WS62a85338a310fd2b29e62af3.html,“重修旧好”，意思是恢复旧情，重归于好，恢复以往的友谊。可以翻译为“become reconciled，mend fences”等。,http://img2.chinadaily.com.cn/images/202206/14/62a85444a310fd2bec8f5764.jpeg
Confidence game 欺骗,http://language.chinadaily.com.cn/a/202206/14/WS62a8507aa310fd2b29e62ae9.html,Confidence game指的是欺骗。骗子依靠获取对方的信任来行骗。,http://img2.chinadaily.com.cn/images/202206/14/62a8507aa310fd2bec8f567e.jpeg
每日一词∣世界遗产 world heritage sites,http://language.chinadaily.com.cn/a/202206/14/WS62a84e1ba310fd2b29e62ae7.html,6月11日是中国文化和自然遗产日。据国家林草局有关介绍，我国世界自然遗产数量达到14项，自然与文化双遗产4项，数量均居世界第一。,http://img2.chinadaily.com.cn/images/202206/14/62a84ec5a310fd2bec8f5669.png
每日新闻播报（June 14）,http://language.chinadaily.com.cn/a/202206/14/WS62a83c36a310fd2b29e62ab0.html,今日播报内容：我国世界自然遗产数量居世界第一；5月出口强劲反弹凸显我国外贸韧性；北京调整中小学幼儿园返校时间；超八成民众不满美国经济状况。,http://img2.chinadaily.com.cn/images/202206/14/62a83c36a310fd2bec8f534b.jpeg
每日一词∣水行政执法与检察公益诉讼协作机制 cooperation mechanism between water resources law enforcement and procuratorial public interest litigations,http://language.chinadaily.com.cn/a/202206/13/WS62a6fc9ba310fd2b29e62699.html,最高人民检察院与水利部6月9日联合出台《关于建立健全水行政执法与检察公益诉讼协作机制的意见》，确定会商研判、专项行动、线索移送、调查取证、案情通报等协作机制。,http://img2.chinadaily.com.cn/images/202206/13/62a6fc9ba310fd2bec8f1b95.jpeg
研究：孕妇感染新冠或影响婴儿脑发育，糖尿病或增加新冠后遗症风险,http://language.chinadaily.com.cn/a/202206/13/WS62a67e0ba310fd2b29e623e4.html,多个关于新冠病毒的最新科学研究发现，孕妇感染新冠或影响婴儿脑发育，糖尿病或增加新冠后遗症风险。,http://img2.chinadaily.com.cn/images/202206/13/62a67e0ba310fd2bec8ef488.jpeg
00后的网聊“黑话”火了，网友：我才没有暗中找科普......,http://language.chinadaily.com.cn/a/202206/11/WS62a3e91ba310fd2b29e620ee.html,每一代年轻人都有自己的流行语，今天就和CD君来一起看看Z世代们（Generation Z）的网络“黑话”吧！,http://img2.chinadaily.com.cn/images/202206/11/62a3e91ba310fd2bec8eb43a.jpeg
美国要开美洲峰会，可知盟友都是炮灰？ | 小象漫评,http://language.chinadaily.com.cn/a/202206/10/WS62a33f30a310fd2b29e6204a.html,美国邀请美洲“民主”国家，到洛杉矶参加美洲峰会。这么干可有点飘，什么时候美国的民主成了世界上唯一的标杆？,http://img2.chinadaily.com.cn/images/202206/10/62a33f30a310fd2bec8eaafe.jpeg
一课译词：漏网之鱼,http://language.chinadaily.com.cn/a/202206/10/WS62a31604a310fd2b29e62002.html,“漏网之鱼”，汉语成语，字面意思是逃脱鱼网的鱼（fish that escaped the net）。比喻侥幸逃脱的罪犯或敌人。,http://img2.chinadaily.com.cn/images/202206/10/62a32e5fa310fd2bec8ea827.jpeg
专家：5月出口强劲反弹凸显我国外贸韧性,http://language.chinadaily.com.cn/a/202206/10/WS62a30a58a310fd2b29e61fd6.html,海关总署的最新数据显示，我国5月出口增速明显回升，同比增长15.3%，专家认为这凸显出我国外贸的韧性。,http://img2.chinadaily.com.cn/images/202206/10/62a30a58a310fd2bec8ea2a1.jpeg
每日一词∣世界海洋日 World Oceans Day,http://language.chinadaily.com.cn/a/202206/10/WS62a3081aa310fd2b29e61fd4.html,今年6月8日是第14个世界海洋日。世界海洋日的设立旨在提醒人们海洋对于人类社会生存和发展具有重要意义。,http://img2.chinadaily.com.cn/images/202206/10/62a3081aa310fd2bec8ea293.jpeg
每日新闻播报（June 10）,http://language.chinadaily.com.cn/a/202206/10/WS62a2e6d0a310fd2b29e61f6b.html,今日播报内容：湖南强降雨已致179万人受灾；英国开始试行四天工作制。,http://img2.chinadaily.com.cn/images/202206/10/62a2e6d0a310fd2bec8e9b84.png
Know the game forwards and backwards? 精通,http://language.chinadaily.com.cn/a/202206/10/WS62a2dfd5a310fd2b29e61f53.html,Know the game forwards and backwards意思是非常精通，了解得一清二楚。,http://img2.chinadaily.com.cn/images/202206/10/62a2dfd5a310fd2bec8e9963.jpeg
一课译词：兢兢业业,http://language.chinadaily.com.cn/a/202206/09/WS62a1c0d7a310fd2b29e61c16.html,“兢兢业业”，汉语成语，形容做事小心谨慎，工作认真踏实。可以翻译为“be conscientious and do one's best”。,http://img2.chinadaily.com.cn/images/202206/09/62a1c0f5a310fd2bec8e68fc.jpeg
美民调：超八成民众不满美国经济状况,http://language.chinadaily.com.cn/a/202206/09/WS62a1c05ca310fd2b29e61c11.html,一项最新民调结果显示，通货膨胀让美国民众对经济感到悲观，约83%的受访者认为美国的经济状况糟糕或不景气。,http://img2.chinadaily.com.cn/images/202206/09/62a1c05ca310fd2bec8e68be.jpeg
每日一词∣社会保险基金 social security fund,http://language.chinadaily.com.cn/a/202206/09/WS62a1b69aa310fd2b29e61bea.html,人社部6月7日发布的《2021年度人力资源和社会保障事业发展统计公报》（以下简称《公报》）显示，全年基本养老保险、失业保险、工伤保险三项社会保险基金收入合计68205亿元，比上年增长34.6%。,http://img2.chinadaily.com.cn/images/202206/09/62a1b69aa310fd2bec8e6658.jpeg
每日新闻播报（June 9）,http://language.chinadaily.com.cn/a/202206/09/WS62a1ad97a310fd2b29e61bd4.html,今日播报内容：青海湖国家公园创建申请获批；故宫恢复开放按75％限流。,http://img2.chinadaily.com.cn/images/202206/09/62a1ad97a310fd2bec8e62bb.jpeg
每日一词 ∣气象高质量发展 high-quality meteorological development,http://language.chinadaily.com.cn/a/202205/20/WS62875b23a310fd2b29e5e0ee.html,国务院日前印发《气象高质量发展纲要（2022－2035年）》（以下简称《纲要》）。《纲要》明确，到2035年，气象关键科技领域实现重大突破，气象监测、预报和服务水平全球领先，以智慧气象为主要特征的气象现代化基本实现。,http://img2.chinadaily.com.cn/images/202205/20/62875b23a310fd2bec8a43d8.jpeg
专家：中国第二季度经济仍将保持较好增长态势,http://language.chinadaily.com.cn/a/202206/13/WS62a6f853a310fd2b29e62673.html,经济学家和分析师指出，随着疫情影响减退，复工复产逐步推进，政府出台更多扶持政策，中国第二季度有望实现经济正增长。,http://img2.chinadaily.com.cn/images/202206/13/62a6f853a310fd2bec8f1af3.jpeg
每日新闻播报（June 13）,http://language.chinadaily.com.cn/a/202206/13/WS62a6d63ba310fd2b29e62606.html,今日播报内容：全国'三夏'麦收进度过半；调查：人民币资产的吸引力日益强大。,http://img2.chinadaily.com.cn/images/202206/13/62a6d63ba310fd2bec8f16a6.jpeg
"“我没时间”用英语表达是""I have no time""？大错特错！",http://language.chinadaily.com.cn/a/202206/09/WS62a15697a310fd2b29e61a09.html,由于受中式思维影响，我们说英语很喜欢直译，比如我没时间了说成I have no time。但这句话和我们平时说的“没时间”意思就差的太远了。,http://img2.chinadaily.com.cn/images/202206/14/62a84107a310fd2bec8f5417.gif
生物学家：气候变暖或使人类变小,http://language.chinadaily.com.cn/a/202206/09/WS62a1380aa310fd2b29e618da.html,生物学家表示气候危机可能导致人类体型缩小，因为体型较小的哺乳动物似乎能够更好地适应全球气候变暖。,http://img2.chinadaily.com.cn/images/202206/09/62a1380aa310fd2bec8e387b.jpeg
一课译词：赤手空拳,http://language.chinadaily.com.cn/a/202206/08/WS62a06f8ea310fd2b29e617d4.html,“赤手空拳”，，形容两手空空，一无所有。可以翻译为“bare-handed，unarmed或have only empty (bare) hands”等。,http://img2.chinadaily.com.cn/images/202206/08/62a08769a310fd2bec8e2dd5.jpeg
一课译词：交头接耳,http://language.chinadaily.com.cn/a/202205/31/WS6295e419a310fd2b29e60143.html,"“交头接耳”，汉语成语，形容两个人靠得很近，低声交谈。可以翻译为“talk in whispers，或 whisper to each other”等。

",http://img2.chinadaily.com.cn/images/202205/31/6295e4a1a310fd2bec8c845f.jpeg
民相亲关键在青年——记习主席重返塔科马之旅,http://language.chinadaily.com.cn/a/202205/31/WS6295cf62a310fd2b29e600fc.html,七年前，中国国家主席习近平访问了美国塔科马市林肯中学，当时在林肯中学授课的老师内森·鲍林回忆起习主席的到访，至今仍然记忆犹新。,http://img2.chinadaily.com.cn/images/202205/31/6295cf62a310fd2bec8c80a8.jpeg
每日新闻播报（May 31）,http://language.chinadaily.com.cn/a/202205/31/WS6295c2cda310fd2b29e600df.html,今日播报内容：上海发布重振经济50条措施；教育部全面排查全国中小学教材。,http://img2.chinadaily.com.cn/images/202205/31/6295c2cda310fd2bec8c7f2b.jpeg
Made it her own? 收为己用,http://language.chinadaily.com.cn/a/202205/31/WS62958fd6a310fd2b29e6005e.html,To make it one’s own意思是把别人的东西经过改良收为己用。,http://img2.chinadaily.com.cn/images/202205/31/62958fd6a310fd2bec8c6d49.jpeg
一课译词：大显身手,http://language.chinadaily.com.cn/a/202205/30/WS62949416a310fd2b29e5fdbb.html,“大显身手”，汉语成语，意思是指充分地显示出本领和才能。可以翻译为“ fully display one's talents”。,http://img2.chinadaily.com.cn/images/202205/30/62949466a310fd2bec8c3922.jpeg
每日一词∣推动外贸保稳提质ensure steady and high-quality growth in foreign trade,http://language.chinadaily.com.cn/a/202205/30/WS6294879aa310fd2b29e5fd7c.html,近日，国务院办公厅印发《关于推动外贸保稳提质的意见》，帮扶外贸企业应对困难挑战，实现进出口保稳提质任务目标，助力稳经济稳产业链供应链。,http://img2.chinadaily.com.cn/images/202205/30/62948b34a310fd2bec8c37aa.jpeg
每日新闻播报（May 30）,http://language.chinadaily.com.cn/a/202205/30/WS62947bf7a310fd2b29e5fd2e.html,今日播报内容：2022中国跨境电商交易会将重启；富国银行CEO:美国经济衰退难以避免；国办印发新污染物治理行动方案；'差钱'让美国人感到前所未有的精神压力。,http://img2.chinadaily.com.cn/images/202205/30/62947bf7a310fd2bec8c3396.jpeg
上海出台新政重振经济 多管齐下助力企业惠及民生,http://language.chinadaily.com.cn/a/202205/30/WS62946381a310fd2b29e5fcbd.html,根据行动方案，上海将于6月1日起取消企业复工复产审批制度，同时出台系列政策稳外资、促消费、扩投资。,http://img2.chinadaily.com.cn/images/202205/30/62946381a310fd2bec8c2fe0.jpeg
美国医疗补助扩员计划即将终止 数百万民众或将失去医保,http://language.chinadaily.com.cn/a/202205/30/WS62941012a310fd2b29e5fabd.html,今年7月美国新冠疫情公共卫生紧急状态到期时，医疗补助扩员计划将随之终止，将有数百万美国人因为不符合条件而失去医保。,http://img2.chinadaily.com.cn/images/202205/30/62941012a310fd2bec8c113e.jpeg
“夫妻相”真的存在吗？答案你可能想不到……,http://language.chinadaily.com.cn/a/202205/29/WS6292b78aa310fd2b29e5f90f.html,近日，有外媒指出，科学研究显示“我们倾向于选择与我们长得像的伴侣。”那么，“夫妻相”真的存在吗？,http://img2.chinadaily.com.cn/images/202205/29/6292b78aa310fd2bec8bea82.jpeg
CNN污蔑中国代表团，结果闹了个大乌龙！,http://language.chinadaily.com.cn/a/202205/28/WS6291660ba310fd2b29e5f7e2.html,5月24日，针对美国有线电视新闻网（CNN）恶意中伤一事，中国代表团发表严正声明称，报道完全不符合事实。,http://img2.chinadaily.com.cn/images/202205/28/6291660ba310fd2bec8bd7bf.jpeg
每日一词∣深化医药卫生体制改革 further reform of the medical and health care system,http://language.chinadaily.com.cn/a/202205/27/WS6290931aa310fd2b29e5f746.html,5月25日，国务院办公厅印发《深化医药卫生体制改革2022年重点工作任务》。《任务》提出，要加快构建有序的就医和诊疗新格局，发挥国家医学中心、国家区域医疗中心的引领辐射作用，发挥省级高水平医院的辐射带动作用，增强市县级医院服务能力，提升基层医疗卫生服务水平。,http://img2.chinadaily.com.cn/images/202205/27/6290931aa310fd2bec8bceb7.jpeg
纾困帮扶小微企业、个体户，金融机构这么做,http://language.chinadaily.com.cn/a/202205/27/WS62909285a310fd2b29e5f742.html,为了让小微企业渡过疫情的艰难时刻，银行业和保险机构正多措并举提升助企纾困质效。,http://img2.chinadaily.com.cn/images/202205/27/62909285a310fd2bec8bce77.jpeg
一课译词：闷闷不乐,http://language.chinadaily.com.cn/a/202205/27/WS6290924aa310fd2b29e5f740.html,“闷闷不乐”，汉语成语，意思是因有不如意的事而心中烦闷不快活。可以翻译为“feel depressed/moody”。,http://img2.chinadaily.com.cn/images/202205/27/629092caa310fd2bec8bcea3.jpeg
每日新闻播报（May 27）,http://language.chinadaily.com.cn/a/202205/27/WS629091c7a310fd2b29e5f73b.html,今日播报内容：我国将在印度洋北部公海海域自主休渔；核酸检测单人单检最高限价16元。,http://img2.chinadaily.com.cn/images/202205/27/629091c7a310fd2bec8bce24.jpeg
分析：30万美国人若接种疫苗本可避免死亡,http://language.chinadaily.com.cn/a/202205/18/WS628443e8a310fd2b29e5d564.html,一份基于真实数据的分析报告显示，新冠疫苗本来可以在2021年1月至2022年4月间防止至少31.8万美国人死于新冠病毒。,http://img2.chinadaily.com.cn/images/202205/18/628443e8a310fd2bec89a459.jpeg
一课译词：沉默寡言,http://language.chinadaily.com.cn/a/202205/17/WS628382b5a310fd2b29e5d422.html,“沉默寡言”，汉语成语，形容人不声不响，很少说话。可以翻译为“be reticent/withdrawn，be scanty of words”等。,http://img2.chinadaily.com.cn/images/202205/17/62838347a310fd2bec8993cd.jpeg
专家：取消对华加征关税才是拜登政府的明智之举,http://language.chinadaily.com.cn/a/202205/17/WS628368a6a310fd2b29e5d3f7.html,本文作者认为，美国目前通胀持续高涨，而要想解决通胀问题，取消对中国商品加征的关税才是明智的选择。,http://img2.chinadaily.com.cn/images/202205/17/628368a5a310fd2bec899131.png
What is a stan? 铁杆粉丝,http://language.chinadaily.com.cn/a/202205/17/WS628365bda310fd2b29e5d3d3.html,Stan的意思和fan相近，指的是铁杆粉丝。,http://img2.chinadaily.com.cn/images/202205/17/628365bda310fd2bec898ed4.jpeg
每日一词∣15分钟核酸采样圈 15-minute nucleic acid test circle,http://language.chinadaily.com.cn/a/202205/17/WS62836419a310fd2b29e5d3d1.html,近日，上海市加快推进常态化核酸采样点布局建设工作，积极构建15分钟核酸“采样圈”，有利于居民在社区或办公区域就近便可进行核酸检测。,http://img2.chinadaily.com.cn/images/202205/18/62843180a310fd2bec899b1c.jpeg
每日新闻播报（May 17）,http://language.chinadaily.com.cn/a/202205/17/WS6283265fa310fd2b29e5d2f0.html,今日播报内容：国产C919大飞机交付前试飞；上海将分阶段推进复商复市；IMF上调人民币SDR权重；美国超三分之二民众成月光族。,http://img2.chinadaily.com.cn/images/202205/17/6283265fa310fd2bec897d16.jpeg
"中国若""躺平""代价有多大?研究模拟数据: 上亿人感染新冠，155万人死亡",http://language.chinadaily.com.cn/a/202205/17/WS6282e58aa310fd2b29e5d0ba.html,在“完全躺平”的情况下，奥密克戎毒株在中国的传播预计会导致155万人死亡。,http://img2.chinadaily.com.cn/images/202205/17/6282e58aa310fd2bec89607e.jpeg
一课译词：心甘情愿,http://language.chinadaily.com.cn/a/202205/16/WS628245bda310fd2b29e5d019.html,"“心甘情愿”，意思是心里完全愿意，没有勉强。多指自愿做出某种牺牲。可以翻译为“be willing to，be perfectly happy to”等。

",http://img2.chinadaily.com.cn/images/202205/16/62824675a310fd2bec89574d.jpeg
每日一词∣中国共产主义青年团成立100周年 100th anniversary of the founding of the CYLC,http://language.chinadaily.com.cn/a/202205/16/WS62821299a310fd2b29e5cfe6.html,庆祝中国共产主义青年团成立100周年大会5月10日在北京人民大会堂隆重举行。中共中央总书记、国家主席、中央军委主席习近平出席大会并发表重要讲话。习近平指出，庆祝中国共产主义青年团成立100周年，就是要激励广大团员青年在实现中华民族伟大复兴中国梦的新征程上奋勇前进。,http://img2.chinadaily.com.cn/images/202205/16/62821299a310fd2bec895070.jpeg
每日新闻播报（May 16）,http://language.chinadaily.com.cn/a/202205/16/WS6281f237a310fd2b29e5cf8f.html,今日播报内容：我国占全球经济比重上升到18%；美国面临婴幼儿奶粉短缺危机；严重新冠感染可使大脑老化20年；法米其林餐厅遭遇'鹅肝酱危机'。,http://img2.chinadaily.com.cn/images/202205/16/6281f237a310fd2bec894bbe.jpeg
人民币在SDR货币篮子中的权重上调意味着什么？,http://language.chinadaily.com.cn/a/202205/16/WS6281e5f4a310fd2b29e5cf66.html,专家指出，人民币在SDR货币篮子中的权重增加反映出人民币日益提升的全球影响力和中国金融开放取得的成就。,http://img2.chinadaily.com.cn/images/202205/16/6281e5f4a310fd2bec8948ab.jpeg
美国新冠死亡破百万，接下来怎么办？ | 小象漫评,http://language.chinadaily.com.cn/a/202205/16/WS6281d3d0a310fd2b29e5cf54.html,当地时间5月9日，美国华盛顿国家大教堂鸣钟1000响，纪念死于新冠的100万美国人。,http://img2.chinadaily.com.cn/images/202205/16/6281d3d0a310fd2bec89468c.png
科学家首次成功在月球土壤里种出植物,http://language.chinadaily.com.cn/a/202205/16/WS62819e6ca310fd2b29e5cd8b.html,美国佛罗里达大学的研究人员首次在阿波罗号宇航员带回的月球土壤里种出了植物，人类朝着在月球上种植粮食又迈近了一步。,http://img2.chinadaily.com.cn/images/202205/16/62819e6ca310fd2bec891f44.jpeg
每日新闻播报（May 13）,http://language.chinadaily.com.cn/a/202205/13/WS627e1d83a310fd2b29e5c9a6.html,今日播报内容：我国首部生物经济五年规划出台；央行货币政策加大对实体经济支持力度；尹锡悦宣誓就任韩国总统；马斯克称将恢复特朗普推特。,http://img2.chinadaily.com.cn/images/202205/13/627e1d83a310fd2bec88d485.jpeg
每日一词∣纾困稳岗 help ease enterprises' burden and keep their payroll stable,http://language.chinadaily.com.cn/a/202205/13/WS627e1b64a310fd2b29e5c9a0.html,为助力特困行业纾困稳岗，有效对冲疫情影响，人力资源社会保障部办公厅和国家税务总局办公厅近日发布通知，对特困行业阶段性实施缓缴养老保险、失业保险和工伤保险费政策。通知明确，缓缴适用于餐饮、零售、旅游、民航、公路水路铁路运输企业三项社保费的单位应缴纳部分。,http://img2.chinadaily.com.cn/images/202205/13/627e1b64a310fd2bec88d45f.jpeg
一课译词：言之有理,http://language.chinadaily.com.cn/a/202205/13/WS627e1b2ba310fd2b29e5c99e.html,“言之有理”，汉语成语，意思是说的话有道理。可以翻译为“it stands to reason，sound reasonable/plausible”等。,http://img2.chinadaily.com.cn/images/202205/13/627e1f49a310fd2bec88d4d5.jpeg
美国通胀持续攀升，超三分之二民众成月光族,http://language.chinadaily.com.cn/a/202205/13/WS627e1ae0a310fd2b29e5c999.html,美国在线借贷平台LendingClub的一份报告显示，截至今年3月，64%的美国人成为月光族。,http://img2.chinadaily.com.cn/images/202205/13/627e1ae0a310fd2bec88d420.jpeg
Special shout out? 公开致意,http://language.chinadaily.com.cn/a/202205/13/WS627e13cfa310fd2b29e5c991.html,Shoutout意思是公开致意，公开赞赏。,http://img2.chinadaily.com.cn/images/202205/13/627e13cfa310fd2bec88d342.jpeg
不写完不许走！这家专治拖延症的写作咖啡馆火了,http://language.chinadaily.com.cn/a/202205/13/WS627d9f8aa310fd2b29e5c599.html,这家咖啡馆只允许有迫在眉睫写作任务的文字工作者进入。而且，一旦到店，不完成任务的话，工作人员是不会放你走的。,http://img2.chinadaily.com.cn/images/202205/13/627d9f89a310fd2bec88aa62.jpeg
一课译词：萍水相逢,http://language.chinadaily.com.cn/a/202205/12/WS627cdbe6a310fd2b29e5c4f3.html,“萍水相逢”，原义是浮萍因水而四处流荡，聚散不定；比喻人本素不相识，因机缘巧合偶然相逢。可以翻译为“meet by chance”。,http://img2.chinadaily.com.cn/images/202205/12/627cdc26a310fd2bec889f4a.jpeg
每日一词∣生物经济 bioeconomy,http://language.chinadaily.com.cn/a/202205/12/WS627ccb43a310fd2b29e5c4c7.html,5月10日，国家发改委印发《“十四五”生物经济发展规划》（以下简称《规划》）。,http://img2.chinadaily.com.cn/images/202205/12/627ccb43a310fd2bec889b98.jpeg
“周到”、“合群”、“圆滑”等用英语怎么说？,http://language.chinadaily.com.cn/a/202205/12/WS627cc9b4a310fd2b29e5c4b6.html,汉语里各种用来形容人的处事风格和性格特点的词语，如“周到”、“合群”、“真实”、“圆滑”、“装”、“假惺惺”等在英语中有没有对应的说法？,http://img2.chinadaily.com.cn/images/202205/12/627cc9b4a310fd2bec889b2a.jpeg
每日新闻播报（May 12）,http://language.chinadaily.com.cn/a/202205/12/WS627ca781a310fd2b29e5c42d.html,今日播报内容：4月份CPI同比上涨2.1%；两部门拟修订鼓励外商投资产业目录；专家：中国有望实现全年经济增长目标；我国60岁以上老年人群接种率不断提升。,http://img2.chinadaily.com.cn/images/202205/12/627ca781a310fd2bec8889ba.jpeg
专家：今年通胀水平总体温和可控,http://language.chinadaily.com.cn/a/202205/12/WS627c9608a310fd2b29e5c407.html,国家统计局日前发布的数据显示，4月份全国居民消费价格指数同比上涨2.1%，创下五个月来的最大涨幅。,http://img2.chinadaily.com.cn/images/202205/12/627c9608a310fd2bec888718.jpeg
缺货率高达40%！美国婴幼儿奶粉危机引发恐慌,http://language.chinadaily.com.cn/a/202205/12/WS627c5511a310fd2b29e5c1af.html,"美国各地商店的畅销婴儿配方奶粉被抢购一空，平均缺货率高达40%，大型连锁药店纷纷实行限购措施。

",http://img2.chinadaily.com.cn/images/202205/12/627c5511a310fd2bec8861ab.jpeg
一课译词：断断续续,http://language.chinadaily.com.cn/a/202205/11/WS627b814fa310fd2b29e5c0c7.html,“断断续续”，汉语词语，意思是时而中断，时而继续。可以翻译为“ intermittently，off and on”。,http://img2.chinadaily.com.cn/images/202205/11/627b8181a310fd2bec8850b5.jpeg
央行货币政策加大对实体经济支持力度,http://language.chinadaily.com.cn/a/202205/11/WS627b7c90a310fd2b29e5c0ba.html,央行将发挥存款利率市场化调整机制的“重要作用”，完善市场化利率形成，推动降低企业综合融资成本。,http://img2.chinadaily.com.cn/images/202205/11/627b7c90a310fd2bec884f7e.jpeg
每日一词∣以县城为重要载体的城镇化建设 urbanization with a focus on county towns,http://language.chinadaily.com.cn/a/202205/11/WS627b7b19a310fd2b29e5c0a8.html,近日，中共中央办公厅、国务院办公厅印发了《关于推进以县城为重要载体的城镇化建设的意见》。《意见》明确，到2025年，以县城为重要载体的城镇化建设取得重要进展。,http://img2.chinadaily.com.cn/images/202205/11/627b7b19a310fd2bec884dd9.jpeg
每日新闻播报（May 11）,http://language.chinadaily.com.cn/a/202205/11/WS627b5faaa310fd2b29e5c033.html,今日播报内容：天舟四号货运飞船成功发射；今年前4个月我国外贸增长7.9%；2025年全国护士总数达到550万人；去年中国沿海海平面较常年高84毫米。,http://img2.chinadaily.com.cn/images/202205/11/627b5faaa310fd2bec8846d2.jpeg
TED演讲：对完美的追求正在毁了年轻人,http://language.chinadaily.com.cn/a/202205/11/WS627b1032a310fd2b29e5be4c.html,如果我们告诉年轻人，在生活中没有比追求虚妄的完美更重要的事，那么我们就会让一代代的年轻人都遭受徒劳和绝望。,http://img2.chinadaily.com.cn/images/202205/11/627b1032a310fd2bec882fc1.jpeg
